source_taxon_external_id,source_taxon_name,source_taxon_path,interaction_type,target_taxon_external_id,target_taxon_name,target_taxon_path
EOL:463616,Linognathus raphiceri,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus raphiceri,parasiteOf,EOL:1038779,Raphicerus campestris,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Raphicerus | Raphicerus campestris
EOL:469931,Johnsonpthirus suahelicus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Johnsonpthirus | Johnsonpthirus suahelicus,parasiteOf,EOL:321424,Paraxerus palliatus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Paraxerus | Paraxerus palliatus
EOL:469931,Johnsonpthirus suahelicus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Johnsonpthirus | Johnsonpthirus suahelicus,parasiteOf,EOL:321423,Paraxerus ochraceus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Paraxerus | Paraxerus ochraceus
EOL:469931,Johnsonpthirus suahelicus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Johnsonpthirus | Johnsonpthirus suahelicus,parasiteOf,EOL:321419,Paraxerus cepapi,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Paraxerus | Paraxerus cepapi
EOL:469766,Linognathus geigyi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus geigyi,parasiteOf,EOL:311494,Madoqua saltiana,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua saltiana
EOL:469766,Linognathus geigyi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus geigyi,parasiteOf,EOL:311498,Madoqua kirkii,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii
EOL:469765,Linognathus lewisi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus lewisi,parasiteOf,EOL:129521,Gazella thomsonii,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella thomsonii
EOL:469765,Linognathus lewisi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus lewisi,parasiteOf,EOL:129511,Gazella dorcas,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella dorcas
EOL:463616,Linognathus raphiceri,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus raphiceri,parasiteOf,EOL:308540,Aepyceros melampus,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Aepyceros | Aepyceros melampus
EOL:473741,Haemodipsus conformalis,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Haemodipsus | Haemodipsus conformalis,parasiteOf,EOL:355415,Lepus tolai,Animalia | Chordata | Mammalia | Lagomorpha | Leporidae | Lepus | Lepus tolai
EOL:463620,Linognathus tibialis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus tibialis,parasiteOf,EOL:129520,Gazella subgutturosa,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella subgutturosa
EOL:463620,Linognathus tibialis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus tibialis,parasiteOf,EOL:129515,Gazella rufifrons,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella rufifrons
EOL:463620,Linognathus tibialis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus tibialis,parasiteOf,EOL:129513,Gazella granti,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti
EOL:463620,Linognathus tibialis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus tibialis,parasiteOf,EOL:129512,Gazella gazella,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella gazella
EOL:463620,Linognathus tibialis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus tibialis,parasiteOf,EOL:129508,Gazella dama,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella dama
EOL:464327,Hoplopleura ferrisi,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura ferrisi,parasiteOf,EOL:1180071,Peromyscus spicilegus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus spicilegus
EOL:464327,Hoplopleura ferrisi,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura ferrisi,parasiteOf,EOL:311915,Peromyscus nasutus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus nasutus
EOL:464327,Hoplopleura ferrisi,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura ferrisi,parasiteOf,EOL:1180053,Peromyscus levipes,Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus levipes
EOL:464327,Hoplopleura ferrisi,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura ferrisi,parasiteOf,EOL:1037778,Peromyscus eremicus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus eremicus
EOL:464327,Hoplopleura ferrisi,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura ferrisi,parasiteOf,EOL:1037777,Peromyscus difficilis,Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus difficilis
EOL:464327,Hoplopleura ferrisi,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura ferrisi,parasiteOf,EOL:310660,Peromyscus boylii,Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus boylii
EOL:469814,Linognathus angasi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus angasi,parasiteOf,EOL:1038786,Tragelaphus angasii,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Tragelaphus | Tragelaphus angasii
EOL:398733,Linognathus zumpti,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus zumpti,parasiteOf,EOL:328711,Sylvicapra grimmia,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Sylvicapra | Sylvicapra grimmia
EOL:469815,Linognathus breviceps,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus breviceps,parasiteOf,EOL:328711,Sylvicapra grimmia,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Sylvicapra | Sylvicapra grimmia
EOL:469798,Linognathus fahrenholzi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus fahrenholzi,parasiteOf,EOL:331084,Redunca redunca,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Redunca | Redunca redunca
EOL:469798,Linognathus fahrenholzi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus fahrenholzi,parasiteOf,EOL:331083,Redunca fulvorufula,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Redunca | Redunca fulvorufula
EOL:463608,Linognathus reduncae,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus reduncae,parasiteOf,EOL:331083,Redunca fulvorufula,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Redunca | Redunca fulvorufula
EOL:469798,Linognathus fahrenholzi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus fahrenholzi,parasiteOf,EOL:331082,Redunca arundinum,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Redunca | Redunca arundinum
EOL:463608,Linognathus reduncae,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus reduncae,parasiteOf,EOL:331082,Redunca arundinum,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Redunca | Redunca arundinum
EOL:397967,Solenopotes natalensis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Solenopotes | Solenopotes natalensis,parasiteOf,EOL:1038781,Raphicerus sharpei,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Raphicerus | Raphicerus sharpei
EOL:397967,Solenopotes natalensis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Solenopotes | Solenopotes natalensis,parasiteOf,EOL:1038780,Raphicerus melanotis,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Raphicerus | Raphicerus melanotis
EOL:398733,Linognathus zumpti,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus zumpti,parasiteOf,EOL:1038779,Raphicerus campestris,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Raphicerus | Raphicerus campestris
EOL:397967,Solenopotes natalensis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Solenopotes | Solenopotes natalensis,parasiteOf,EOL:1038779,Raphicerus campestris,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Raphicerus | Raphicerus campestris
EOL:468534,Prolinognathus caviaecapensis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Prolinognathus | Prolinognathus caviaecapensis,parasiteOf,EOL:326384,Procavia capensis,Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Procavia | Procavia capensis
EOL:468609,Prolinognathus aethiopicus,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Prolinognathus | Prolinognathus aethiopicus,parasiteOf,EOL:326384,Procavia capensis,Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Procavia | Procavia capensis
EOL:468612,Prolinognathus arcuatus,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Prolinognathus | Prolinognathus arcuatus,parasiteOf,EOL:326384,Procavia capensis,Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Procavia | Procavia capensis
EOL:463465,Neolinognathus elephantuli,Animalia | Arthropoda | Insecta | Phthiraptera | Neolinognathidae | Neolinognathus | Neolinognathus elephantuli,parasiteOf,EOL:326396,Petrodromus tetradactylus,Animalia | Chordata | Mammalia | Macroscelidea | Macroscelididae | Petrodromus | Petrodromus tetradactylus
EOL:470140,Hoplopleura enormis,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura enormis,parasiteOf,EOL:1179125,Lemniscomys rosalia,Animalia | Chordata | Mammalia | Rodentia | Muridae | Lemniscomys | Lemniscomys rosalia
EOL:469782,Linognathus hippotragi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus hippotragi,parasiteOf,EOL:331077,Hippotragus niger,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Hippotragus | Hippotragus niger
EOL:463465,Neolinognathus elephantuli,Animalia | Arthropoda | Insecta | Phthiraptera | Neolinognathidae | Neolinognathus | Neolinognathus elephantuli,parasiteOf,EOL:326394,Elephantulus rupestris,Animalia | Chordata | Mammalia | Macroscelidea | Macroscelididae | Elephantulus | Elephantulus rupestris
EOL:463465,Neolinognathus elephantuli,Animalia | Arthropoda | Insecta | Phthiraptera | Neolinognathidae | Neolinognathus | Neolinognathus elephantuli,parasiteOf,EOL:326390,Elephantulus myurus,Animalia | Chordata | Mammalia | Macroscelidea | Macroscelididae | Elephantulus | Elephantulus myurus
EOL:463465,Neolinognathus elephantuli,Animalia | Arthropoda | Insecta | Phthiraptera | Neolinognathidae | Neolinognathus | Neolinognathus elephantuli,parasiteOf,EOL:326385,Elephantulus brachyrhynchus,Animalia | Chordata | Mammalia | Macroscelidea | Macroscelididae | Elephantulus | Elephantulus brachyrhynchus
EOL:467488,Linognathus damaliscus,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus damaliscus,parasiteOf,EOL:308532,Damaliscus pygargus,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Damaliscus | Damaliscus pygargus
EOL:463648,Linognathus spicatus,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus spicatus,parasiteOf,EOL:308531,Connochaetes taurinus,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Connochaetes | Connochaetes taurinus
EOL:469815,Linognathus breviceps,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus breviceps,parasiteOf,EOL:328717,Cephalophus natalensis,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Cephalophus | Cephalophus natalensis
EOL:469815,Linognathus breviceps,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus breviceps,parasiteOf,EOL:328716,Cephalophus monticola,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Cephalophus | Cephalophus monticola
EOL:469815,Linognathus breviceps,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus breviceps,parasiteOf,EOL:328715,Cephalophus maxwellii,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Cephalophus | Cephalophus maxwellii
EOL:469785,Linognathus digitalis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus digitalis,parasiteOf,EOL:308537,Antidorcas marsupialis,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Antidorcas | Antidorcas marsupialis
EOL:469809,Linognathus armatus,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus armatus,parasiteOf,EOL:308537,Antidorcas marsupialis,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Antidorcas | Antidorcas marsupialis
EOL:469862,Linognathus antidorcitis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus antidorcitis,parasiteOf,EOL:308537,Antidorcas marsupialis,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Antidorcas | Antidorcas marsupialis
EOL:469762,Linognathus nevilli,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus nevilli,parasiteOf,EOL:308540,Aepyceros melampus,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Aepyceros | Aepyceros melampus
EOL:396276,Linognathus elblae,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus elblae,parasiteOf,EOL:328722,Cephalophus spadix,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Cephalophus | Cephalophus spadix
EOL:469614,Linognathus nesotragi,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus nesotragi,parasiteOf,EOL:311493,Neotragus moschatus,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Neotragus | Neotragus moschatus
EOL:469895,Linognathoides pectinifer,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Linognathoides | Linognathoides pectinifer,parasiteOf,EOL:313027,Atlantoxerus getulus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Atlantoxerus | Atlantoxerus getulus
EOL:396327,Neohaematopinus appressus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus appressus,parasiteOf,EOL:1178592,Tamiops rodolphei,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamiops | Tamiops rodolphei
EOL:396327,Neohaematopinus appressus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus appressus,parasiteOf,EOL:1178591,Tamiops macclellandi,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamiops | Tamiops macclellandi
EOL:469956,Hoplopleura rajah,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura rajah,parasiteOf,EOL:1179187,Maxomys surifer,Animalia | Chordata | Mammalia | Rodentia | Muridae | Maxomys | Maxomys surifer
EOL:463955,Linognathus sosninae,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus sosninae,parasiteOf,EOL:328609,Vulpes vulpes,Animalia | Chordata | Mammalia | Carnivora | Canidae | Vulpes | Vulpes vulpes
EOL:469901,Linognathoides baibacinae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Linognathoides | Linognathoides baibacinae,parasiteOf,EOL:1037899,Marmota baibacina,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Marmota | Marmota baibacina
EOL:463612,Linognathus pithodes,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus pithodes,parasiteOf,EOL:311909,Antilope cervicapra,Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Antilope | Antilope cervicapra
EOL:469800,Linognathus fenneci,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus fenneci,parasiteOf,EOL:328001,Vulpes zerda,Animalia | Chordata | Mammalia | Carnivora | Canidae | Vulpes | Vulpes zerda
EOL:469906,Lemurphthirus vincenti,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Lemurphthirus | Lemurphthirus vincenti,parasiteOf,EOL:311211,Galagoides demidoff,Animalia | Chordata | Mammalia | Primates | Galagonidae | Galagoides | Galagoides demidoff
EOL:397716,Pterophthirus wernecki,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Pterophthirus | Pterophthirus wernecki,parasiteOf,EOL:326987,Proechimys iheringi,Animalia | Chordata | Mammalia | Rodentia | Echimyidae | Proechimys | Proechimys iheringi
EOL:464329,Hoplopleura minasensis,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura minasensis,parasiteOf,EOL:1179982,Oligoryzomys eliurus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Oligoryzomys | Oligoryzomys eliurus
EOL:464329,Hoplopleura minasensis,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura minasensis,parasiteOf,EOL:1179866,Bolomys lasiurus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Bolomys | Bolomys lasiurus
EOL:477380,Hoplopleura imparata,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura imparata,parasiteOf,EOL:1179866,Bolomys lasiurus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Bolomys | Bolomys lasiurus
EOL:477380,Hoplopleura imparata,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura imparata,parasiteOf,EOL:1179813,Akodon cursor,Animalia | Chordata | Mammalia | Rodentia | Muridae | Akodon | Akodon cursor
EOL:470162,Hoplopleura cooki,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura cooki,parasiteOf,EOL:1179872,Calomys callosus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Calomys | Calomys callosus
EOL:470150,Hoplopleura delticola,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura delticola,parasiteOf,EOL:328450,Mus musculus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Mus | Mus musculus
EOL:470790,Cuyana maurii,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Cuyana | Cuyana maurii,parasiteOf,EOL:326928,Lagidium viscacia,Animalia | Chordata | Mammalia | Rodentia | Chinchillidae | Lagidium | Lagidium viscacia
EOL:470351,Hoplopleura mendozana,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura mendozana,parasiteOf,EOL:1179900,Graomys griseoflavus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Graomys | Graomys griseoflavus
EOL:470135,Hoplopleura griseoflavae,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura griseoflavae,parasiteOf,EOL:1179900,Graomys griseoflavus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Graomys | Graomys griseoflavus
EOL:470423,Galeophthirus caviae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Galeophthirus | Galeophthirus caviae,parasiteOf,EOL:1038694,Galea musteloides,Animalia | Chordata | Mammalia | Rodentia | Caviidae | Galea | Galea musteloides
EOL:590378,Hoplopleura ingens,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura ingens,parasiteOf,EOL:1179876,Calomys musculinus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Calomys | Calomys musculinus
